x_m,stage,pm25_ugm3,no_ppb,no2_ppb,voc_ppb,o3_ppb,oh_ppt
1.7063,catalyst,12.4389,13.0254,90.3238,185.9974,345.4316,0.0000
1.7111,catalyst,12.4389,13.0254,90.0200,183.9200,304.4280,0.0000
1.7160,catalyst,12.4389,13.0254,89.7171,181.8657,268.2917,0.0000
1.7209,catalyst,12.4389,13.0254,89.4153,179.8345,236.4448,0.0000
1.7257,catalyst,12.4389,13.0254,89.1146,177.8259,208.3782,0.0000
1.7306,catalyst,12.4389,13.0254,88.8148,175.8397,183.6432,0.0000
1.7355,catalyst,12.4389,13.0254,88.5160,173.8757,161.8443,0.0000
1.7404,catalyst,12.4389,13.0254,88.2183,171.9337,142.6330,0.0000
1.7452,catalyst,12.4389,13.0254,87.9215,170.0133,125.7021,0.0000
1.7501,catalyst,12.4389,13.0254,87.6257,168.1144,110.7809,0.0000
1.7550,catalyst,12.4389,13.0254,87.3310,166.2367,97.6310,0.0000
1.7599,catalyst,12.4389,13.0254,87.0372,164.3800,86.0419,0.0000
1.7648,catalyst,12.4389,13.0254,86.7444,162.5440,75.8285,0.0000
1.7696,catalyst,12.4389,13.0254,86.4526,160.7285,66.8275,0.0000
1.7745,catalyst,12.4389,13.0254,86.1618,158.9333,58.8949,0.0000
1.7794,catalyst,12.4389,13.0254,85.8719,157.1582,51.9039,0.0000
1.7842,catalyst,12.4389,13.0254,85.5831,155.4028,45.7428,0.0000
1.7891,catalyst,12.4389,13.0254,85.2952,153.6671,40.3130,0.0000
1.7940,catalyst,12.4389,13.0254,85.0082,151.9508,35.5278,0.0000
1.7989,catalyst,12.4389,13.0254,84.7223,150.2536,31.3105,0.0000
1.8037,catalyst,12.4389,13.0254,84.4373,148.5754,27.5939,0.0000
1.8086,catalyst,12.4389,13.0254,84.1532,146.9160,24.3184,0.0000
1.8135,catalyst,12.4389,13.0254,83.8702,145.2750,21.4318,0.0000
1.8184,catalyst,12.4389,13.0254,83.5880,143.6524,18.8878,0.0000
1.8233,catalyst,12.4389,13.0254,83.3068,142.0480,16.6457,0.0000
1.8281,catalyst,12.4389,13.0254,83.0266,140.4614,14.6699,0.0000
1.8330,catalyst,12.4389,13.0254,82.7473,138.8926,12.9285,0.0000
1.8379,catalyst,12.4389,13.0254,82.4690,137.3413,11.3939,0.0000
1.8427,catalyst,12.4389,13.0254,82.1915,135.8073,10.0414,0.0000
1.8476,catalyst,12.4389,13.0254,81.9150,134.2904,8.8494,0.0000
1.8525,catalyst,12.4389,13.0254,81.6395,132.7905,7.7990,0.0000
1.8574,catalyst,12.4389,13.0254,81.3649,131.3073,6.8732,0.0000
1.8622,catalyst,12.4389,13.0254,81.0912,129.8408,6.0574,0.0000
1.8671,catalyst,12.4389,13.0254,80.8184,128.3905,5.3383,0.0000
1.8720,catalyst,12.4389,13.0254,80.5465,126.9565,4.7047,0.0000
1.8769,catalyst,12.4389,13.0254,80.2755,125.5385,4.1462,0.0000
1.8818,catalyst,12.4389,13.0254,80.0055,124.1364,3.6540,0.0000
1.8866,catalyst,12.4389,13.0254,79.7364,122.7499,3.2203,0.0000
1.8915,catalyst,12.4389,13.0254,79.4681,121.3789,2.8380,0.0000
1.8964,catalyst,12.4389,13.0254,79.2008,120.0232,2.5012,0.0000
1.9013,catalyst,12.4389,13.0254,78.9344,118.6826,2.2043,0.0000
1.9061,catalyst,12.4389,13.0254,78.6689,117.3570,1.9426,0.0000
1.9110,catalyst,12.4389,13.0254,78.4042,116.0462,1.7120,0.0000
1.9159,catalyst,12.4389,13.0254,78.1405,114.7501,1.5088,0.0000
1.9207,catalyst,12.4389,13.0254,77.8776,113.4684,1.3297,0.0000
1.9256,catalyst,12.4389,13.0254,77.6156,112.2011,1.1719,0.0000
1.9305,catalyst,12.4389,13.0254,77.3546,110.9479,1.0328,0.0000
1.9354,catalyst,12.4389,13.0254,77.0943,109.7087,0.9102,0.0000
1.9403,catalyst,12.4389,13.0254,76.8350,108.4834,0.8021,0.0000
1.9451,catalyst,12.4389,13.0254,76.5765,107.2717,0.7069,0.0000
1.9500,outlet,12.4389,13.0254,76.3189,106.0735,0.6230,0.0000
